"date","dist","index_w","pop","index"
2018-08-26,"NATURGY",0.787642019784813,4177851,-0.228721026920729
2018-08-26,"REPSOL",0,589235,-0.275789099245828
2018-09-02,"EDP",0,1085289,-0.275789099245828
2018-09-02,"ENDESA",0.758301206851963,19666538,-0.230474381199082
2018-09-02,"IBERDROLA",0.758064670724601,21074760,-0.230488516173183
2018-09-02,"NATURGY",0.873828195404767,4177851,-0.223570695874892
2018-09-02,"REPSOL",0,589235,-0.275789099245828
2018-09-09,"EDP",0,1085289,-0.275789099245828
2018-09-09,"ENDESA",1.05833726302006,19666538,-0.21254476541282
2018-09-09,"IBERDROLA",0.537359429004174,21074760,-0.243677464983537
2018-09-09,"NATURGY",0.291276065134922,4177851,-0.258382964788849
2018-09-09,"REPSOL",0,589235,-0.275789099245828
2018-09-16,"EDP",0,1085289,-0.275789099245828
2018-09-16,"ENDESA",0.782213600583895,19666538,-0.229045419501548
2018-09-16,"IBERDROLA",1.1827758892628,21074760,-0.205108536627528
2018-09-16,"NATURGY",1.74765639080953,4177851,-0.171352292503955
2018-09-16,"REPSOL",0,589235,-0.275789099245828
2018-09-23,"EDP",0,1085289,-0.275789099245828
2018-09-23,"ENDESA",0.612239581770823,19666538,-0.239202761555324
2018-09-23,"IBERDROLA",0.960283580928087,21074760,-0.218404277328789
2018-09-23,"NATURGY",1.37798882727029,4177851,-0.193442962097309
2018-09-23,"REPSOL",0,589235,-0.275789099245828
2018-09-30,"EDP",0,1085289,-0.275789099245828
2018-09-30,"ENDESA",0.802293876024341,19666538,-0.227845458309791
2018-09-30,"IBERDROLA",0.991950513315454,21074760,-0.216511918330053
2018-09-30,"NATURGY",0.960540957540132,4177851,-0.218388896964758
2018-09-30,"REPSOL",0,589235,-0.275789099245828
2018-10-07,"EDP",0,1085289,-0.275789099245828
2018-10-07,"ENDESA",0.633277931275957,19666538,-0.237945547578372
2018-10-07,"IBERDROLA",0.807892664020848,21074760,-0.227510884795767
2018-10-07,"NATURGY",0.622011172729712,4177851,-0.238618828831535
2018-10-07,"REPSOL",0,589235,-0.275789099245828
2018-10-14,"EDP",0,1085289,-0.275789099245828
2018-10-14,"ENDESA",0.422185287517305,19666538,-0.250560064800858
2018-10-14,"IBERDROLA",0.469377065266698,21074760,-0.247739968929302
2018-10-14,"NATURGY",0.0789180849197351,4177851,-0.271073096245157
2018-10-14,"REPSOL",0,589235,-0.275789099245828
2018-10-21,"EDP",0,1085289,-0.275789099245828
2018-10-21,"ENDESA",0.190054294253518,19666538,-0.264431796000295
2018-10-21,"IBERDROLA",0.491465762836682,21074760,-0.24641998803865
2018-10-21,"NATURGY",1.58255213026984,4177851,-0.181218626550464
2018-10-21,"REPSOL",0,589235,-0.275789099245828
2018-10-28,"EDP",3,1085289,-0.0965144879016086
2018-10-28,"ENDESA",0.802293876024341,19666538,-0.227845458309791
2018-10-28,"IBERDROLA",1.21571837591508,21074760,-0.203139952797095
2018-10-28,"NATURGY",2.58255213026984,4177851,-0.121460422769057
2018-10-28,"REPSOL",0,589235,-0.275789099245828
2018-11-04,"EDP",0,1085289,-0.275789099245828
2018-11-04,"ENDESA",0.211092643758652,19666538,-0.263174582023343
2018-11-04,"IBERDROLA",0.62683594024321,21074760,-0.238330509391265
2018-11-04,"NATURGY",1.25181702267505,4177851,-0.200982762507779
2018-11-04,"REPSOL",0,589235,-0.275789099245828
2018-11-11,"EDP",0,1085289,-0.275789099245828
2018-11-11,"ENDESA",0.401146938012171,19666538,-0.25181727877781
2018-11-11,"IBERDROLA",0.709962533381163,21074760,-0.233363013498873
2018-11-11,"NATURGY",0.66926489240521,4177851,-0.235795031421737
2018-11-11,"REPSOL",0,589235,-0.275789099245828
2018-11-18,"EDP",0,1085289,-0.275789099245828
2018-11-18,"ENDESA",0.506215303374697,19666538,-0.245538581989497
